16338
17
696809912
1747607650
 0 1 1 144 1041  4 (D 0,1,1) (S 85,31,32) (S 105,32,35) (D 0,1,1)
 0 1 2 132 1091  5 (D 0,1,1) (S 36,32,33) (S 25,33,36) (S 50,33,37) (D 0,1,1)
 0 1 3 138 1047  8 (D 0,1,1) (S 68,18,72) (S 78,72,73) (S 64,73,74) (S 65,71,72) (S 56,71,73) (S 15,73,73) (D 0,1,1)
 0 1 4 163 823  7 (D 0,1,1) (S 107,55,56) (S 17,43,43) (S 6,42,42) (S 98,42,57) (S 42,57,58) (D 0,1,1)
 0 1 5 124 688  5 (D 0,1,1) (S 41,8,9) (S 66,9,10) (S 59,11,59) (D 0,1,1)
 0 1 6 156 898  7 (D 0,1,1) (S 79,13,77) (S 9,15,15) (S 47,15,18) (S 38,18,19) (S 40,19,50) (D 0,1,1)
 0 1 7 129 978  9 (D 0,1,1) (S 58,22,75) (S 5,75,75) (S 83,23,26) (S 37,23,75) (S 35,23,31) (S 1,31,31) (S 92,30,31) (D 0,1,1)
 0 1 8 147 875  14 (D 0,1,1) (S 95,47,49) (S 62,49,51) (S 54,51,53) (S 48,21,51) (S 18,51,51) (S 71,49,50) (S 39,50,52) (S 88,52,53) (S 74,52,54) (S 13,50,50) (S 57,19,20) (S 44,18,20) (D 0,1,1)
 0 1 9 133 904  7 (D 0,1,1) (S 101,62,63) (S 60,63,64) (S 89,63,65) (S 8,65,65) (S 96,66,68) (D 0,1,1)
 0 1 10 130 761  8 (D 0,1,1) (S 30,44,45) (S 45,45,46) (S 102,44,46) (S 93,44,59) (S 52,58,60) (S 21,58,69) (D 0,1,1)
 0 1 11 179 1065  11 (D 0,1,1) (S 67,24,25) (S 55,25,75) (S 51,25,29) (S 10,29,29) (S 76,25,26) (S 81,26,27) (S 12,27,27) (S 99,26,28) (S 72,28,29) (D 0,1,1)
 0 1 12 189 989  10 (D 0,1,1) (S 19,37,37) (S 49,37,38) (S 100,37,39) (S 22,35,39) (S 34,39,40) (S 16,41,41) (S 31,35,41) (S 69,43,44) (D 0,1,1)
 0 1 13 188 1034  10 (D 0,1,1) (S 103,12,16) (S 3,16,16) (S 29,13,14) (S 84,15,77) (S 2,13,13) (S 70,13,16) (S 87,76,77) (S 94,15,17) (D 0,1,1)
 0 1 14 184 683  11 (D 0,1,1) (S 24,1,2) (S 4,2,2) (S 33,2,3) (S 104,2,4) (S 32,4,5) (S 14,5,5) (S 53,5,6) (S 28,5,7) (S 106,7,8) (D 0,1,1)
 0 1 15 189 980  8 (D 0,1,1) (S 77,4,69) (S 23,58,59) (S 82,59,69) (S 27,60,62) (S 91,62,66) (S 75,60,61) (D 0,1,1)
 0 1 16 171 1221  8 (D 0,1,1) (S 73,11,12) (S 7,76,76) (S 90,20,76) (S 61,19,21) (S 46,32,34) (S 11,34,34) (D 0,1,1)
 0 1 17 173 1260  9 (D 0,1,1) (S 86,46,47) (S 97,47,48) (S 80,21,22) (S 26,22,24) (S 20,24,24) (S 43,24,53) (S 63,70,71) (D 0,1,1)
