1347
13
30914404
1747606498
 0 1 1 47 75  7 (D 0,1,1) (S 81,5,18) (S 46,19,11) (S 89,11,5) (S 25,5,5) (S 44,5,6) (D 0,1,1)
 0 1 2 36 78  8 (D 0,1,1) (S 52,2,3) (S 40,3,9) (S 66,23,31) (S 86,31,23) (S 85,23,22) (S 31,22,22) (D 0,1,1)
 0 1 3 47 93  9 (D 0,1,1) (S 17,25,25) (S 9,28,28) (S 19,32,32) (S 67,31,37) (S 6,37,37) (S 30,36,36) (S 105,35,34) (D 0,1,1)
 0 1 4 50 80  9 (D 0,1,1) (S 61,12,11) (S 73,11,12) (S 10,13,13) (S 15,16,16) (S 63,16,9) (S 26,9,9) (S 50,9,15) (D 0,1,1)
 0 1 5 41 100  9 (D 0,1,1) (S 90,37,43) (S 4,43,43) (S 88,45,43) (S 72,43,37) (S 68,28,38) (S 16,38,38) (S 96,38,28) (D 0,1,1)
 0 1 6 56 114  12 (D 0,1,1) (S 37,27,36) (S 27,35,35) (S 76,35,41) (S 74,41,48) (S 29,48,48) (S 65,41,49) (S 45,49,44) (S 12,44,44) (S 1,42,42) (S 84,42,41) (D 0,1,1)
 0 1 7 57 103  11 (D 0,1,1) (S 23,19,19) (S 49,19,18) (S 94,18,26) (S 103,26,18) (S 87,19,26) (S 3,26,26) (S 99,18,29) (S 41,29,33) (S 43,33,34) (D 0,1,1)
 0 1 8 47 93  9 (D 0,1,1) (S 36,12,20) (S 48,20,21) (S 69,21,22) (S 100,22,21) (S 38,7,2) (S 79,7,13) (S 71,2,1) (D 0,1,1)
 0 1 9 64 103  13 (D 0,1,1) (S 70,7,8) (S 5,8,8) (S 51,8,14) (S 34,14,14) (S 42,14,15) (S 33,15,15) (S 91,16,24) (S 64,24,23) (S 22,31,31) (S 20,23,23) (S 58,23,15) (D 0,1,1)
 0 1 10 62 125  11 (D 0,1,1) (S 54,21,27) (S 7,27,27) (S 55,27,31) (S 59,37,38) (S 82,38,45) (S 18,45,45) (S 92,45,50) (S 80,50,45) (S 104,50,43) (D 0,1,1)
 0 1 11 66 135  8 (D 0,1,1) (S 35,49,49) (S 11,46,46) (S 28,47,47) (S 101,47,40) (S 21,33,33) (S 32,39,39) (D 0,1,1)
 0 1 12 61 125  9 (D 0,1,1) (S 56,3,4) (S 62,4,10) (S 8,10,10) (S 53,10,9) (S 13,24,24) (S 47,25,17) (S 2,17,17) (D 0,1,1)
 0 1 13 70 123  16 (D 0,1,1) (S 95,20,30) (S 24,40,40) (S 57,40,34) (S 39,34,26) (S 60,34,30) (S 97,30,34) (S 75,30,26) (S 93,6,13) (S 98,12,13) (S 83,13,6) (S 14,6,6) (S 102,6,7) (S 78,7,6) (S 77,6,1) (D 0,1,1)
