1209
14
519277250
1747606592
 0 1 1 39 85  9 (D 0,1,1) (S 52,46,50) (S 59,50,49) (S 29,49,49) (S 99,49,45) (S 25,45,45) (S 63,45,49) (S 48,50,45) (D 0,1,1)
 0 1 2 36 66  9 (D 0,1,1) (S 39,6,7) (S 93,7,12) (S 18,12,12) (S 71,12,11) (S 80,18,19) (S 2,19,19) (S 56,19,12) (D 0,1,1)
 0 1 3 36 78  10 (D 0,1,1) (S 54,34,42) (S 47,34,26) (S 62,26,25) (S 5,25,25) (S 64,25,20) (S 28,20,20) (S 15,21,21) (S 55,21,22) (D 0,1,1)
 0 1 4 44 86  9 (D 0,1,1) (S 9,33,33) (S 79,33,25) (S 69,33,34) (S 60,34,35) (S 103,46,45) (S 61,45,44) (S 27,44,44) (D 0,1,1)
 0 1 5 39 83  7 (D 0,1,1) (S 40,17,31) (S 98,31,32) (S 108,32,31) (S 11,47,47) (S 77,47,40) (D 0,1,1)
 0 1 6 47 87  8 (D 0,1,1) (S 58,30,39) (S 8,39,39) (S 91,39,31) (S 81,31,39) (S 73,39,40) (S 17,32,32) (D 0,1,1)
 0 1 7 46 71  10 (D 0,1,1) (S 24,9,9) (S 49,9,14) (S 82,14,22) (S 102,22,14) (S 14,14,14) (S 43,14,15) (S 51,15,24) (S 26,24,24) (D 0,1,1)
 0 1 8 49 76  7 (D 0,1,1) (S 95,1,10) (S 10,10,10) (S 72,10,17) (S 46,11,18) (S 13,17,17) (D 0,1,1)
 0 1 9 52 87  12 (D 0,1,1) (S 90,27,35) (S 32,35,35) (S 45,35,36) (S 31,36,36) (S 83,36,38) (S 34,38,38) (S 89,38,36) (S 87,37,38) (S 106,38,37) (S 50,38,30) (D 0,1,1)
 0 1 10 43 107  9 (D 0,1,1) (S 66,49,48) (S 100,48,49) (S 76,48,43) (S 42,41,42) (S 57,42,43) (S 4,43,43) (S 107,43,44) (D 0,1,1)
 0 1 11 48 91  9 (D 0,1,1) (S 16,22,22) (S 75,22,13) (S 12,13,13) (S 104,13,8) (S 20,8,8) (S 88,8,13) (S 68,13,22) (D 0,1,1)
 0 1 12 50 95  13 (D 0,1,1) (S 65,20,25) (S 70,25,26) (S 38,26,27) (S 37,28,28) (S 44,28,29) (S 22,29,29) (S 86,28,27) (S 1,27,27) (S 41,28,23) (S 85,23,29) (S 101,29,23) (D 0,1,1)
 0 1 13 59 93  12 (D 0,1,1) (S 78,1,5) (S 6,6,6) (S 74,6,11) (S 36,11,11) (S 7,5,5) (S 67,3,4) (S 23,4,4) (S 35,3,3) (S 96,2,3) (S 3,2,2) (D 0,1,1)
 0 1 14 66 104  12 (D 0,1,1) (S 94,16,17) (S 92,17,30) (S 21,30,30) (S 84,29,37) (S 97,37,29) (S 33,16,16) (S 105,16,15) (S 30,15,15) (S 19,23,23) (S 53,15,1) (D 0,1,1)
